MILD	3_Yellow_Days	Observation_Modifier
CONGESTIVE	3_Yellow_Days	Observation
FAILURE	3_Yellow_Days	Observation
.	O	O
3	O	O
.	O	O
BILATERAL	O	Anatomy_Modifier
LOWER	O	Anatomy
LOBE	O	Anatomy
ATELECTASIS	O	Observation
.	O	O
4	O	O
.	O	O
BILATERAL	3_Yellow_Days	Anatomy_Modifier
PLEURAL	3_Yellow_Days	Anatomy
EFFUSIONS	3_Yellow_Days	Observation
.	O	O
5	O	O
.	O	O
POSTOPERATIVE	O	Observation
CHANGES	O	O
FROM	O	O
CYSTOPROSTATECTOMY	O	Observation
.	O	O
6	O	O
.	O	O
CALCIFIED	3_Yellow_Days	Observation_Modifier
ATHEROSCLEROTIC	3_Yellow_Days	Observation
VASCULAR	3_Yellow_Days	Anatomy
DISEASE	3_Yellow_Days	O
OF	3_Yellow_Days	O
THE	3_Yellow_Days	O
CORONARY	3_Yellow_Days	Anatomy
ARTERIES	3_Yellow_Days	Anatomy
.	O	O
7	O	O
.	O	O
SEVERE	O	Observation_Modifier
DEGENERATIVE	O	Observation
CHANGES	O	O
OF	O	O
THE	O	O
THORACOLUMBAR	O	Anatomy_Modifier
SPINE	O	Anatomy
.	O	O
+	O	O
EXAMINATION	O	O
REVIEWED	O	O
&	O	O
REPORTED	O	O
FINDINGS	O	O
CONFIRMED	O	O
BY	O	O
:	O	O
-LSB-	O	O
doctor	O	O
-RSB-	O	O
.	O	O
301312277	O	O
535192	O	O
IMGCTT	O	O
CT	O	Modality
THORAX	O	Anatomy
CT	O	Modality
CHEST	O	Anatomy
:	O	O
04/04/2002	O	O
.	O	O
CLINICAL	O	O
DATA	O	O
:	O	O
Status	O	O
post	O	O
double	O	O
lung	O	Anatomy
transplant	O	Observation
with	O	O
pulmonary	O	Anatomy
aspergillosis	O	Observation
,	O	O
follow-up	O	O
centrilobular	O	Observation_Modifier
nodular	O	Observation
.	O	O
FINDINGS	O	O
:	O	O
Since	O	O
the	O	O
previous	O	O
exam	O	O
dated	O	O
02/05/2002	O	O
,	O	O
there	O	O
has	O	O
been	O	O
interval	3_Yellow_Days	O
improvement	3_Yellow_Days	Observation_Modifier
though	3_Yellow_Days	O
persistence	3_Yellow_Days	Observation_Modifier
of	3_Yellow_Days	O
centrilobular	3_Yellow_Days	Observation_Modifier
nodularity	3_Yellow_Days	Observation
involving	3_Yellow_Days	O
the	3_Yellow_Days	O
right	3_Yellow_Days	Anatomy
middle	3_Yellow_Days	Anatomy
lobe	3_Yellow_Days	Anatomy
and	3_Yellow_Days	O
bilateral	3_Yellow_Days	Anatomy_Modifier
lower	3_Yellow_Days	Observation_Modifier
lobes	3_Yellow_Days	Anatomy
.	O	O
There	O	O
is	O	O
now	O	O
minimal	3_Yellow_Days	Observation_Modifier
centrilobular	3_Yellow_Days	Observation_Modifier
nodularity	3_Yellow_Days	Observation
with	O	O
no	O	Uncertainty
new	O	Observation_Modifier
areas	O	Observation_Modifier
of	O	O
focal	O	Observation_Modifier
consolidation	O	Observation
.	O	O
Stable	O	Observation_Modifier
scarring	O	Observation
is	O	O
seen	O	O
at	O	O
the	O	O
bases	O	Anatomy_Modifier
.	O	O
There	O	O
is	O	O
no	O	Uncertainty
axillary	O	Anatomy
,	O	O
hilar	O	Anatomy
,	O	O
or	O	O
mediastinal	O	Anatomy
lymphadenopathy	O	Observation
.	O	O
No	O	Uncertainty
pleural	O	Anatomy
or	O	O
pericardial	O	Anatomy
effusion	O	Observation
is	O	O
appreciated	O	O
.	O	O
Enlarged	3_Yellow_Days	Observation_Modifier
main	3_Yellow_Days	Anatomy
pulmonary	3_Yellow_Days	Anatomy
artery	3_Yellow_Days	Anatomy
is	O	O
again	3_Yellow_Days	O
noted	3_Yellow_Days	O
,	O	O
consistent	O	Uncertainty
with	O	Uncertainty
pulmonary	3_Yellow_Days	Anatomy
arterial	3_Yellow_Days	Anatomy
hypertension	3_Yellow_Days	Observation
.	O	O
IMPRESSION	O	O
:	O	O
1	O	O
.	O	O
MARKED	3_Yellow_Days	Observation_Modifier
IMPROVEMENT	3_Yellow_Days	O
WITH	3_Yellow_Days	O
MILD	3_Yellow_Days	Observation_Modifier
PERSISTENCE	3_Yellow_Days	Observation_Modifier
OF	3_Yellow_Days	O
CENTRILOBULAR	3_Yellow_Days	Observation_Modifier
NODULARITY	3_Yellow_Days	Observation
PRIMARILY	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
THE	3_Yellow_Days	O
BILATERAL	3_Yellow_Days	Anatomy_Modifier
LOWER	3_Yellow_Days	Anatomy
LOBES	3_Yellow_Days	O
WITH	O	O
NO	O	Uncertainty
NEW	O	Observation_Modifier
AREAS	O	O
OF	O	O
FOCAL	O	Observation_Modifier
CONSOLIDATION	O	Observation
.	O	O
2	O	O
.	O	O
PULMONARY	3_Yellow_Days	Anatomy
ARTERIAL	3_Yellow_Days	Anatomy
HYPERTENSION	3_Yellow_Days	Observation
.	O	O
END	O	O
OF	O	O
IMPRESSION	O	O
:	O	O
008.8	O	O
078.5	O	O
117.3	O	O
275.2	O	O
275.41	O	O
276.8	O	O
285.1	O	O
285.9	O	O
300.00	O	O
401.9	O	O
MCW	O	O
1821665	O	O
AMS	O	O
CT	O	Modality
THORAX	O	Anatomy
&	O	O
CT	O	Modality
PELVIS	O	Anatomy
-LRB-	O	O
745B-C	O	O
-RRB-	O	O
:	O	O
TECHNIQUE	O	O
:	O	O
HELICAL	O	O
CT	O	Modality
OF	O	O
THE	O	O
CHEST	O	Anatomy
WAS	O	O
PERFORMED	O	O
FOLLOWING	O	O
ADMINISTRATION	O	O
OF	O	O
120	O	O
CC	O	O
OF	O	O
OMNIPAQUE-350	O	O
.	O	O
1.25	O	O
MM	O	O
AXIAL	O	O
IMAGES	O	O
AND	O	O
2.5	O	O
MM	O	O
CORONAL	O	O
AND	O	O
SAGITTAL	O	O
IMAGES	O	O
WERE	O	O
REVIEWED	O	O
.	O	O
DELAYED	O	O
NONCONTIGUOUS	O	O
IMAGES	O	O
THROUGH	O	O
THE	O	O
UPPER	O	Anatomy_Modifier
PORTION	O	O
OF	O	O
THE	O	O
LOWER	O	Anatomy
EXTREMITIES	O	Anatomy
WERE	O	O
LATER	O	O
ACQUIRED	O	O
.	O	O
COMPARISON	O	O
STUDY	O	O
CT	O	Modality
CHEST	O	Anatomy
WITH	O	O
CONTRAST	O	O
DATED	O	O
-LSB-	O	O
date	O	O
-RSB-	O	O
.	O	O
THE	O	O
OPACIFICATION	O	Observation
OF	O	O
THE	O	O
PULMONARY	O	Anatomy
VESSELS	O	Anatomy
IS	O	O
ADEQUATE	O	Observation_Modifier
.	O	O
THERE	O	O
IS	O	O
NO	O	Uncertainty
EVIDENCE	O	Uncertainty
OF	O	Uncertainty
ACUTE	O	Observation_Modifier
OR	O	O
CHRONIC	O	Observation_Modifier
PULMONARY	O	Anatomy
EMBOLISM	O	Observation
.	O	O
THERE	O	O
IS	O	O
UNCHANGED	O	Observation_Modifier
INCREASED	O	Observation
CALIBER	O	Observation_Modifier
OF	O	O
THE	O	O
CENTRAL	O	Anatomy_Modifier
PULMONARY	O	Anatomy
ARTERIES	O	Anatomy
INDICATING	O	O
PULMONARY	3_Yellow_Days	Anatomy
HYPERTENSION	3_Yellow_Days	Observation
.	O	O
THERE	O	O
IS	O	O
DIFFUSE	3_Yellow_Days	Observation_Modifier
MARKED	3_Yellow_Days	Observation_Modifier
CARDIOMEGALY	3_Yellow_Days	Observation
WITH	O	O
HYPERTROPHY	O	Observation
OF	O	O
THE	O	O
LEFT	O	Anatomy
VENTRICLE	O	Anatomy
AND	O	O
MARKED	O	Observation_Modifier
ENLARGEMENT	O	Observation
OF	O	O
THE	O	O
RIGHT	O	Anatomy
ATRIUM	O	Anatomy
.	O	O
THE	O	O
INTERVENTRICULAR	O	Anatomy
SEPTUM	O	Anatomy
IS	O	Uncertainty
NOT	O	Uncertainty
DEVIATED	O	Observation
.	O	O
THERE	O	O
IS	O	O
A	O	O
PERSISTENT	O	Observation_Modifier
SMALL	3_Yellow_Days	Observation_Modifier
PERICARDIAL	3_Yellow_Days	Anatomy
EFFUSION	3_Yellow_Days	Observation
.	O	O
THERE	O	O
IS	O	O
EDEMA	3_Yellow_Days	Observation
THROUGHOUT	3_Yellow_Days	O
THE	3_Yellow_Days	O
MEDIASTINUM	3_Yellow_Days	Anatomy
.	O	O
THE	O	O
PREVIOUSLY	O	O
SEEN	O	O
ADENOPATHY	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
BOTH	3_Yellow_Days	Anatomy_Modifier
PULMONARY	3_Yellow_Days	Anatomy
HILA	3_Yellow_Days	Anatomy
IS	3_Yellow_Days	O
STABLE	3_Yellow_Days	Observation_Modifier
.	O	O
THE	O	O
LARGEST	O	Observation_Modifier
NODES	O	Observation
IN	O	O
THE	O	O
RIGHT	O	Anatomy_Modifier
HILUM	O	Anatomy
MEASURE	O	O
UP	O	O
TO	O	O
29	O	Observation_Modifier
X	O	Observation_Modifier
24	O	Observation_Modifier
MM	O	Observation_Modifier
AND	O	O
ON	O	O
THE	O	O
LEFT	O	Anatomy_Modifier
SIDE	O	O
UP	O	O
TO	O	O
19	O	Observation_Modifier
X	O	Observation_Modifier
16	O	Observation_Modifier
MM	O	Observation_Modifier
.	O	O
THERE	O	O
IS	O	O
SIGNIFICANT	3_Yellow_Days	Observation_Modifier
AMOUNT	3_Yellow_Days	Observation_Modifier
OF	3_Yellow_Days	O
SECRETIONS	3_Yellow_Days	Observation
WITHIN	3_Yellow_Days	O
THE	3_Yellow_Days	O
LEFT	3_Yellow_Days	Anatomy
MAIN	3_Yellow_Days	Anatomy
STEM	3_Yellow_Days	Anatomy
BRONCHUS	3_Yellow_Days	Anatomy
.	O	O
AN	O	O
ENDOTRACHEAL	3_Yellow_Days	Observation
TUBE	3_Yellow_Days	Observation
IS	3_Yellow_Days	Uncertainty
SEEN	3_Yellow_Days	Uncertainty
IN	3_Yellow_Days	Uncertainty
THE	3_Yellow_Days	O
PROXIMAL	3_Yellow_Days	Anatomy_Modifier
RIGHT	3_Yellow_Days	Anatomy
MAIN	3_Yellow_Days	Anatomy
STEM	3_Yellow_Days	Anatomy
BRONCHUS	3_Yellow_Days	Anatomy
.	O	O
THE	O	O
NG	O	Observation
TUBE	O	Observation
IS	O	O
IN	O	O
PLACE	O	O
.	O	O
THE	O	O
ESOPHAGUS	O	Anatomy
IS	O	O
UNREMARKABLE	O	Observation
.	O	O
SEVERE	3_Yellow_Days	Observation_Modifier
______	3_Yellow_Days	O
PANLOBULAR	3_Yellow_Days	Anatomy_Modifier
EMPHYSEMA	3_Yellow_Days	Observation
IS	O	O
NOTED	O	O
THROUGHOUT	O	O
BOTH	O	Anatomy_Modifier
LUNGS	O	Anatomy
.	O	O
THERE	O	O
ARE	O	O
ALSO	O	O
PERSISTENT	3_Yellow_Days	Observation_Modifier
DIFFUSE	3_Yellow_Days	Observation_Modifier
AREAS	3_Yellow_Days	O
OF	3_Yellow_Days	O
MOSAIC	3_Yellow_Days	Observation
PERFUSION	3_Yellow_Days	Observation
,	3_Yellow_Days	O
STABLE	3_Yellow_Days	Observation_Modifier
IN	O	O
APPEARANCE	O	O
.	O	O
DUE	O	O
TO	O	O
THEIR	O	O
STABILITY	O	O
OVERTIME	O	O
THESE	O	O
ARE	O	Uncertainty
THOUGHT	O	Uncertainty
TO	O	Uncertainty
REPRESENT	O	Uncertainty
CHANGES	O	O
SECONDARY	O	O
TO	O	O
SMALL	O	Observation
AIRWAYS	O	Observation
DISEASE	O	Observation
.	O	O
MILD	3_Yellow_Days	Observation_Modifier
BRONCHIECTASIS	3_Yellow_Days	Observation
IS	O	O
ALSO	O	O
SEEN	O	O
THROUGHOUT	O	O
BOTH	3_Yellow_Days	Anatomy_Modifier
LUNGS	3_Yellow_Days	Anatomy
.	O	O
SOME	3_Yellow_Days	O
OF	O	O
THE	O	O
PERIPHERAL	O	Anatomy_Modifier
BRONCHI	O	Anatomy
APPEAR	O	O
THICK	O	Observation
,	O	O
LIKELY	O	Uncertainty
RELATED	O	Uncertainty
TO	O	Uncertainty
PERIBRONCHIAL	3_Yellow_Days	Anatomy
EDEMA	3_Yellow_Days	Observation
.	O	O
THERE	O	O
IS	O	O
A	O	O
PERSISTENT	O	Observation_Modifier
NODULAR	O	Observation_Modifier
SCAR	O	Observation
IN	O	O
THE	O	O
MEDIAL	O	Anatomy_Modifier
ASPECT	O	O
OF	O	O
THE	O	O
LEFT	O	Anatomy
LUNG	O	Anatomy
WITH	O	O
A	O	O
CENTRAL	O	Observation_Modifier
CALCIFICATION	O	Observation
.	O	O
THERE	O	O
IS	O	O
A	O	O
NEW	3_Yellow_Days	Observation_Modifier
NODULAR	3_Yellow_Days	Observation_Modifier
DENSITY	3_Yellow_Days	Observation
IN	O	O
THE	O	O
POSTERIOR	O	Anatomy_Modifier
ASPECT	O	O
OF	O	O
THE	O	O
RIGHT	3_Yellow_Days	Anatomy
UPPER	3_Yellow_Days	Anatomy
LOBE	3_Yellow_Days	Anatomy
-LRB-	O	O
IMAGE	O	O
#	O	O
72	O	O
-RRB-	O	O
,	O	O
MEASURING	O	O
ABOUT	O	O
8	O	Observation_Modifier
X	O	Observation_Modifier
6	O	Observation_Modifier
MM	O	Observation_Modifier
IN	O	O
DIAMETER	O	Observation_Modifier
.	O	O
SEVERAL	O	Observation_Modifier
OTHER	O	O
NODULAR	O	Observation_Modifier
SCARS	O	Observation
ARE	O	Uncertainty
SEEN	O	Uncertainty
IN	O	Uncertainty
THE	O	O
RIGHT	O	Anatomy
LOWER	O	Anatomy
LOBE	O	Anatomy
-LRB-	O	O
IMAGE	O	O
#	O	O
181	O	O
-RRB-	O	O
,	O	O
AND	O	O
IN	O	O
THE	O	O
SUPERIOR	O	Anatomy_Modifier
SEGMENT	O	Anatomy_Modifier
FOR	O	O
THE	O	O
LEFT	O	Anatomy
LOWER	O	Anatomy
LOBE	O	Anatomy
-LRB-	O	O
IMAGE	O	O
#	O	O
77	O	O
-RRB-	O	O
.	O	O
SEVERAL	O	Observation_Modifier
OTHER	O	O
TINY	O	Observation_Modifier
SUBCENTIMETER	O	Observation_Modifier
NODULES	O	Observation
APPEAR	O	Uncertainty
TO	O	Uncertainty
BE	O	Uncertainty
STABLE	O	Observation
IN	O	O
SIZE	O	Observation_Modifier
AND	O	O
NUMBER	O	Observation_Modifier
.	O	O
THERE	O	O
ARE	O	O
NO	O	Uncertainty
PLEURAL	O	Anatomy
EFFUSIONS	O	Observation
.	O	O
THERE	O	O
IS	O	O
DIFFUSE	3_Yellow_Days	Observation_Modifier
ASCITES	3_Yellow_Days	Observation
AS	3_Yellow_Days	O
A	3_Yellow_Days	O
NEW	3_Yellow_Days	Observation_Modifier
FINDING	3_Yellow_Days	O
.	O	O
THE	O	O
LIVER	3_Yellow_Days	Anatomy
IS	3_Yellow_Days	O
HETEROGENEOUS	3_Yellow_Days	Observation
,	O	O
ALTHOUGH	O	O
THE	O	O
SIGNIFICANCE	O	O
OF	O	O
THIS	O	O
FINDING	O	O
IS	O	O
UNCERTAIN	O	O
IN	O	O
THIS	O	O
SINGLE	O	O
PHASE	O	O
STUDY	O	O
.	O	O
THE	O	O
UTERUS	O	Anatomy
APPEARS	O	O
FIBROMATOUS	O	Observation
,	O	O
ALTHOUGH	O	O
UNCHANGED	O	Observation_Modifier
.	O	O
THERE	O	O
IS	O	O
A	O	O
SIGNIFICANT	3_Yellow_Days	Observation_Modifier
AMOUNT	3_Yellow_Days	Observation_Modifier
OF	3_Yellow_Days	O
FLUID	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
THE	3_Yellow_Days	O
PELVIS	3_Yellow_Days	Anatomy
.	O	O
A	O	O
BLADDER	O	Anatomy
CATHETER	O	Observation
IS	O	O
SEEN	O	O
IN	O	O
PLACE	O	O
.	O	O
THERE	O	O
ARE	O	O
NO	O	Uncertainty
SIGNS	O	Uncertainty
OF	O	Uncertainty
ACUTE	O	Observation_Modifier
OR	O	O
CHRONIC	O	Observation_Modifier
DVT	O	Observation
.	O	O
THERE	O	O
IS	O	O
DIFFUSE	3_Yellow_Days	Observation_Modifier
EDEMA	3_Yellow_Days	Observation
OF	3_Yellow_Days	O
THE	3_Yellow_Days	O
LOWER	3_Yellow_Days	Anatomy
EXTREMITIES	3_Yellow_Days	Anatomy
.	O	O
THERE	O	O
ARE	O	O
NO	O	Uncertainty
FOCAL	O	Observation_Modifier
BONY	O	Anatomy
LESIONS	O	Observation
.	O	O
1	O	O
.	O	O
NO	O	Uncertainty
EVIDENCE	O	Uncertainty
OF	O	Uncertainty
ACUTE	O	Observation_Modifier
OR	O	O
CHRONIC	O	Observation_Modifier
PE	O	Observation
OR	O	O
DVT	O	Observation
.	O	O
2	O	O
.	O	O
UNCHANGED	O	Observation_Modifier
DIFFUSE	3_Yellow_Days	Observation_Modifier
CARDIOMEGALY	3_Yellow_Days	Observation
.	O	O
SIGNS	3_Yellow_Days	Uncertainty
OF	3_Yellow_Days	Uncertainty
PULMONARY	3_Yellow_Days	Anatomy
HYPERTENSION	3_Yellow_Days	Observation
.	O	O
3	O	O
.	O	O
STABLE	3_Yellow_Days	Observation_Modifier
BILATERAL	3_Yellow_Days	Anatomy_Modifier
HILAR	3_Yellow_Days	Anatomy
ADENOPATHY	3_Yellow_Days	Observation
.	O	O
THE	O	O
POSSIBILITY	3_Yellow_Days	Uncertainty
OF	3_Yellow_Days	Uncertainty
SARCOID	3_Yellow_Days	Observation
IS	O	O
RAISED	O	O
.	O	O
UNCHANGED	3_Yellow_Days	Observation_Modifier
COPD	3_Yellow_Days	Observation
FINDINGS	3_Yellow_Days	O
.	O	O
4	O	O
.	O	O
NO	O	Uncertainty
CHANGE	O	Observation_Modifier
IN	O	O
THE	O	O
MOSAIC	O	Observation
PERFUSION	O	Observation
PATTERN	O	Observation
PROBABLY	O	Uncertainty
DUE	O	Uncertainty
TO	O	Uncertainty
SMALL	3_Yellow_Days	Observation
AIRWAYS	3_Yellow_Days	Observation
DISEASE	3_Yellow_Days	Observation
.	O	O
5	O	O
.	O	O
BILATERAL	3_Yellow_Days	Anatomy_Modifier
SMALL	3_Yellow_Days	Observation_Modifier
PULMONARY	3_Yellow_Days	Anatomy
NODULES	3_Yellow_Days	Observation
AND	3_Yellow_Days	O
NODULAR	3_Yellow_Days	Observation_Modifier
SCARS	3_Yellow_Days	Observation
.	O	O
AT	O	O
LEAST	O	O
THE	O	O
NODULAR	3_Yellow_Days	Observation_Modifier
SCAR	3_Yellow_Days	Observation
DESCRIBING	3_Yellow_Days	O
THE	3_Yellow_Days	O
RIGHT	3_Yellow_Days	Anatomy
UPPER	3_Yellow_Days	Anatomy
LOBE	3_Yellow_Days	Anatomy
IS	3_Yellow_Days	O
NEW	3_Yellow_Days	Observation_Modifier
.	O	O
A	O	O
FOLLOW-UP	3_Yellow_Days	O
IN	3_Yellow_Days	O
THREE	3_Yellow_Days	O
TO	3_Yellow_Days	O
SIX	3_Yellow_Days	O
MONTHS	3_Yellow_Days	O
IS	3_Yellow_Days	O
RECOMMENDED	3_Yellow_Days	O
.	O	O
6	O	O
.	O	O
ET	3_Yellow_Days	Observation
TUBE	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
THE	3_Yellow_Days	O
RIGHT	3_Yellow_Days	Anatomy
MAIN	3_Yellow_Days	Anatomy
STEM	3_Yellow_Days	Anatomy
BRONCHUS	3_Yellow_Days	Anatomy
.	O	O
7	O	O
.	O	O
NG	O	Observation
TUBE	O	Observation
IN	O	O
PLACE	O	O
.	O	O
8	O	O
.	O	O
NEW	3_Yellow_Days	Observation_Modifier
ASCITES	3_Yellow_Days	Observation
.	O	O
9	O	O
.	O	O
GENERALIZED	3_Yellow_Days	Observation_Modifier
SUBCUTANEOUS	3_Yellow_Days	Anatomy
EDEMA	3_Yellow_Days	Observation
.	O	O
THE	O	O
FINDINGS	O	O
WERE	O	O
DISCUSSED	O	O
WITH	O	O
THE	O	O
PHYSICIAN	O	O
IN	O	O
CHARGE	O	O
AT	O	O
6:00	O	O
PM	O	O
ON	O	O
05/03	O	O
.	O	O
+	O	O
EXAMINATION	O	O
REVIEWED	O	O
&	O	O
REPORTED	O	O
FINDINGS	O	O
CONFIRMED	O	O
BY	O	O
:	O	O
-LSB-	O	O
doctor	O	O
-RSB-	O	O
.	O	O
MCW	O	O
1875011	O	O
STAT	O	O
PCXR	O	O
S/P	O	O
CT	O	Modality
D/C	O	O
PORTABLE	O	O
AP	O	O
CHEST	O	Anatomy
-LSB-	O	O
date	O	O
-RSB-	O	O
,	O	O
1759	O	O
HOURS	O	O
.	O	O
COMPARISON	O	O
:	O	O
-LSB-	O	O
date	O	O
-RSB-	O	O
,	O	O
0802	O	O
HOURS	O	O
.	O	O
FINDINGS	O	O
:	O	O
THE	O	O
RIGHT	O	Anatomy_Modifier
CHEST	O	Anatomy
TUBE	O	Observation
HAS	O	O
BEEN	O	O
REMOVED	O	Observation_Modifier
.	O	O
THE	O	O
MILD	3_Yellow_Days	Observation_Modifier
PLEURAL	3_Yellow_Days	Anatomy
THICKENING	3_Yellow_Days	Observation
AT	3_Yellow_Days	O
THE	3_Yellow_Days	O
RIGHT	3_Yellow_Days	Anatomy_Modifier
APEX	3_Yellow_Days	Anatomy_Modifier
AND	3_Yellow_Days	O
