LOBE	O	Anatomy
.	O	O
OTHERWISE	O	O
,	O	O
NO	O	Uncertainty
ADDITIONAL	O	Observation_Modifier
PULMONARY	O	Anatomy
NODULES	O	Observation
ARE	O	O
IDENTIFIED	O	O
.	O	O
THERE	O	O
IS	O	O
MOTION	O	Observation
ARTIFACT	O	Observation
,	O	O
ESPECIALLY	O	O
AT	O	O
THE	O	O
LUNG	O	Anatomy
BASES	O	Anatomy_Modifier
.	O	O
NO	O	Uncertainty
MEDIASTINAL	O	Anatomy
,	O	O
HILAR	O	Anatomy
OR	O	O
AXILLARY	O	Anatomy
LYMPHADENOPATHY	O	Observation
IS	O	O
SEEN	O	O
.	O	O
THE	O	O
PATIENT	O	O
HAS	O	O
HAD	O	O
BILATERAL	O	Anatomy_Modifier
MASTECTOMIES	O	Observation
.	O	O
NO	O	Uncertainty
INTERNAL	O	Anatomy
MAMMARY	O	Anatomy
LYMPHADENOPATHY	O	Observation
IS	O	O
SEEN	O	O
.	O	O
THERE	O	O
ARE	O	O
SUBTLE	O	Observation_Modifier
AREAS	O	Observation_Modifier
OF	O	O
LOW	O	Observation
ATTENUATION	O	Observation
WITHIN	O	O
THE	O	O
RIGHT	O	Anatomy_Modifier
THYROID	O	Anatomy
GLAND	O	Anatomy
,	O	O
WHICH	O	O
MAY	O	Uncertainty
REPRESENT	O	Uncertainty
SMALL	O	Observation_Modifier
NODULES	O	Observation
.	O	O
AS	O	O
SEEN	O	O
ON	O	O
THE	O	O
PRIOR	O	O
EXAMINATION	O	O
,	O	O
AGAIN	O	O
IDENTIFIED	O	O
IS	O	O
A	O	O
PLEURAL	O	Anatomy
-	O	O
BASED	O	Anatomy_Modifier
LINEAR	O	Observation_Modifier
AREA	O	Observation_Modifier
OF	O	O
THICKENING	O	Observation
MEASURING	O	O
APPROXIMATELY	O	Observation_Modifier
5	O	Observation_Modifier
MM	O	Observation_Modifier
IN	O	O
SIZE	O	Observation_Modifier
IN	O	O
THE	O	O
LEFT	O	Anatomy_Modifier
APEX	O	Anatomy_Modifier
,	O	O
WHICH	O	O
REMAINS	O	O
UNCHANGED	O	Observation_Modifier
.	O	O
AS	O	O
SEEN	O	O
ON	O	O
THE	O	O
PRIOR	O	O
EXAMINATION	O	O
,	O	O
EVALUATION	O	O
OF	O	O
THE	O	O
LIVER	O	Anatomy
AGAIN	O	O
DEMONSTRATES	O	O
A	O	O
2.3	O	Observation_Modifier
CM	O	Observation_Modifier
X	O	Observation_Modifier
1.7	O	Observation_Modifier
CM	O	Observation_Modifier
LOW-ATTENUATION	O	Observation_Modifier
LESION	O	Observation
IN	O	O
SEGMENT	O	Anatomy_Modifier
2	O	Anatomy_Modifier
,	O	O
WHICH	O	O
TAKEN	O	Uncertainty
INTO	O	Uncertainty
ACCOUNT	O	Uncertainty
DIFFERENCES	O	Uncertainty
IN	O	Uncertainty
TECHNIQUE	O	Uncertainty
,	O	Uncertainty
DEMONSTRATES	O	Uncertainty
NO	O	Uncertainty
SIGNIFICANT	O	Observation_Modifier
INTERVAL	O	O
CHANGE	O	Observation_Modifier
.	O	O
ALSO	O	O
IDENTIFIED	O	O
IS	O	O
A	O	O
LOW-ATTENUATION	O	Observation
IN	O	O
SEGMENT	O	Anatomy_Modifier
3	O	Anatomy_Modifier
OF	O	O
THE	O	O
LIVER	O	Anatomy
MEASURING	O	O
APPROXIMATELY	O	Observation_Modifier
15	O	Observation_Modifier
MM	O	Observation_Modifier
IN	O	O
SIZE	O	Observation_Modifier
,	O	O
WHICH	O	O
DEMONSTRATES	O	O
NO	O	Uncertainty
SIGNIFICANT	O	Observation_Modifier
INTERVAL	O	O
CHANGE	O	Observation_Modifier
.	O	O
BOTH	3_Yellow_Days	Observation_Modifier
THESE	3_Yellow_Days	O
LESIONS	3_Yellow_Days	Observation
ARE	3_Yellow_Days	O
PRESUMED	3_Yellow_Days	Uncertainty
TO	3_Yellow_Days	Uncertainty
BE	3_Yellow_Days	Uncertainty
HEPATIC	3_Yellow_Days	Anatomy
CYSTS	3_Yellow_Days	Observation
.	O	O
A	O	O
SMALLER	3_Yellow_Days	Observation_Modifier
LOW-ATTENUATION	3_Yellow_Days	Observation_Modifier
LESION	3_Yellow_Days	Observation
IS	3_Yellow_Days	O
IDENTIFIED	3_Yellow_Days	O
NEAR	3_Yellow_Days	O
THE	3_Yellow_Days	O
DOME	3_Yellow_Days	Anatomy_Modifier
,	3_Yellow_Days	O
WHICH	3_Yellow_Days	O
IS	3_Yellow_Days	O
TOO	3_Yellow_Days	Observation_Modifier
SMALL	3_Yellow_Days	Observation_Modifier
TO	3_Yellow_Days	Observation_Modifier
CHARACTERIZE	3_Yellow_Days	Observation_Modifier
SEEN	O	O
ON	O	O
IMAGE	O	O
#	O	O
85	O	O
,	O	O
SERIES	O	O
3	O	O
,	O	O
WHICH	O	O
MAY	O	Uncertainty
ALSO	O	Uncertainty
REPRESENT	O	Uncertainty
A	O	O
SMALL	O	Observation_Modifier
CYST	O	Observation
.	O	O
NO	3_Yellow_Days	Uncertainty
NEW	3_Yellow_Days	Observation_Modifier
HEPATIC	3_Yellow_Days	Anatomy
LESIONS	3_Yellow_Days	Observation
ARE	O	O
SEEN	O	O
.	O	O
WITHIN	O	O
THE	O	O
SPLEEN	O	Anatomy
,	O	O
THERE	O	O
IS	O	O
A	O	O
SUBTLE	O	Observation_Modifier
AREA	O	Observation_Modifier
OF	O	O
LOW-ATTENUATION	O	Observation
SEEN	O	O
ON	O	O
A	O	O
PRIOR	O	O
ABDOMEN/PELVIS	O	O
CT	O	Modality
DATED	O	O
-LSB-	O	O
date	O	O
-RSB-	O	O
WITHIN	O	O
THE	O	O
SPLEEN	O	Anatomy
,	O	O
WHICH	O	O
AGAIN	O	O
MOST	O	Uncertainty
LIKELY	O	Uncertainty
REPRESENTS	O	Uncertainty
A	O	O
SMALL	O	Observation_Modifier
HEMANGIOMA	O	Observation
AND	O	O
MEASURES	O	O
APPROXIMATELY	O	Observation_Modifier
2.7	O	Observation_Modifier
MM	O	Observation_Modifier
IN	O	O
SIZE	O	Observation_Modifier
.	O	O
OTHERWISE	O	Uncertainty
,	O	O
THE	O	O
SPLEEN	O	Anatomy
IS	O	O
UNREMARKABLE	O	Observation
.	O	O
THE	O	O
BILATERAL	O	Anatomy_Modifier
ADRENAL	O	Anatomy
GLANDS	O	Anatomy
AND	O	O
KIDNEYS	O	Anatomy
ARE	O	Uncertainty
OTHERWISE	O	Uncertainty
UNREMARKABLE	O	Observation
.	O	O
AN	O	O
EXTRARENAL	O	Observation
PELVIS	O	Anatomy
IS	O	O
SEEN	O	O
ON	O	O
THE	O	O
RIGHT	O	Anatomy_Modifier
.	O	O
INCIDENTALLY	O	O
NOTED	O	O
,	O	O
IS	O	O
A	O	O
RETROAORTIC	O	Observation
LEFT	O	Anatomy_Modifier
RENAL	O	Anatomy
VEIN	O	Anatomy
.	O	O
THERE	O	O
IS	O	O
NO	O	Uncertainty
RETROPERITONEAL	O	Anatomy
LYMPHADENOPATHY	O	Observation
.	O	O
THE	O	O
PATIENT	O	O
IS	O	O
STATUS	O	Observation_Modifier
POST	O	Observation_Modifier
HYSTERECTOMY	O	Observation
.	O	O
SMALL	3_Yellow_Days	Observation_Modifier
AMOUNT	3_Yellow_Days	Observation_Modifier
OF	3_Yellow_Days	O
FREE	3_Yellow_Days	Observation_Modifier
FLUID	3_Yellow_Days	Observation
IS	3_Yellow_Days	O
NOTED	3_Yellow_Days	O
WITHIN	3_Yellow_Days	O
THE	3_Yellow_Days	O
PELVIS	3_Yellow_Days	Anatomy
.	O	O
THIS	3_Yellow_Days	O
IS	3_Yellow_Days	O
NEW	3_Yellow_Days	Observation_Modifier
IN	O	O
COMPARISON	O	O
TO	O	O
-LSB-	O	O
date	O	O
-RSB-	O	O
.	O	O
NO	O	Uncertainty
ANEURYSMAL	O	Observation_Modifier
DILATATION	O	Observation
OF	O	O
THE	O	O
ABDOMINAL	O	Anatomy
AORTA	O	Anatomy
IS	O	O
SEEN	O	O
.	O	O
DELAYED	O	O
IMAGING	O	O
THROUGH	O	O
THE	O	O
URINARY	O	Anatomy
BLADDER	O	Anatomy
DEMONSTRATES	O	O
NO	O	Uncertainty
OBVIOUS	O	Uncertainty
FILLING	O	Observation
DEFECTS	O	Observation
.	O	O
EVALUATION	O	O
OF	O	O
THE	O	O
BONY	O	O
WINDOWS	O	O
DEMONSTRATES	O	O
MULTILEVEL	O	Observation_Modifier
DEGENERATIVE	O	Observation_Modifier
DISC	O	Anatomy
DISEASE	O	Observation
.	O	O
A	O	O
NEW	O	Observation_Modifier
SMALL	O	Observation_Modifier
RIGHT	O	Anatomy_Modifier
PLEURAL	O	Anatomy
EFFUSION	O	Observation
IS	O	O
SEEN	O	O
.	O	O
1	O	O
.	O	O
SLIGHT	1_Red_Minutes	Observation_Modifier
INTERVAL	1_Red_Minutes	O
DECREASE	1_Red_Minutes	Observation_Modifier
IN	1_Red_Minutes	O
SIZE	1_Red_Minutes	Observation_Modifier
IN	O	O
AN	O	O
ANTERIOR	O	Anatomy_Modifier
SEGMENT	O	Anatomy_Modifier
RIGHT	1_Red_Minutes	Anatomy
UPPER	1_Red_Minutes	Anatomy
LOBE	1_Red_Minutes	Anatomy
MASS	1_Red_Minutes	Observation
,	1_Red_Minutes	O
NOW	O	O
MEASURING	O	O
3.6	O	Observation_Modifier
CM	O	Observation_Modifier
X	O	Observation_Modifier
2.2	O	Observation_Modifier
CM	O	Observation_Modifier
IN	O	O
COMPARISON	O	O
TO	O	O
3.9	O	Observation_Modifier
CM	O	Observation_Modifier
X	O	Observation_Modifier
2.6	O	Observation_Modifier
CM	O	Observation_Modifier
IN	O	O
SIZE	O	Observation_Modifier
.	O	O
THERE	O	O
HAS	O	O
BEEN	O	O
INTERVAL	1_Red_Minutes	O
DEVELOPMENT	1_Red_Minutes	Observation_Modifier
OF	1_Red_Minutes	O
CENTRAL	1_Red_Minutes	Observation_Modifier
NECROSIS	1_Red_Minutes	Observation
.	O	O
THERE	O	O
IS	O	O
ADJACENT	O	O
ATELECTASIS	O	Observation
TO	O	O
THIS	O	O
REGION	O	O
.	O	O
2	O	O
.	O	O
NO	3_Yellow_Days	Uncertainty
SIGNIFICANT	3_Yellow_Days	Uncertainty
INTERVAL	3_Yellow_Days	O
CHANGE	3_Yellow_Days	Observation_Modifier
IN	3_Yellow_Days	O
SMALL	3_Yellow_Days	Observation_Modifier
5	3_Yellow_Days	Observation_Modifier
MM	3_Yellow_Days	Observation_Modifier
NODULAR	3_Yellow_Days	Observation_Modifier
LESION	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
THE	3_Yellow_Days	O
LEFT	3_Yellow_Days	Anatomy_Modifier
APEX	3_Yellow_Days	Anatomy_Modifier
.	O	O
NO	O	Uncertainty
NEW	O	Observation_Modifier
NODULES	O	Observation
ARE	O	O
IDENTIFIED	O	O
.	O	O
3	O	O
.	O	O
NEW	3_Yellow_Days	Observation_Modifier
SMALL	3_Yellow_Days	Observation_Modifier
RIGHT	3_Yellow_Days	Anatomy_Modifier
PLEURAL	3_Yellow_Days	Anatomy
EFFUSION	3_Yellow_Days	Observation
.	O	O
4	O	O
.	O	O
NO	O	Uncertainty
SIGNIFICANT	O	Uncertainty
INTERVAL	O	O
CHANGE	O	Observation_Modifier
IN	O	O
SEGMENT	O	Anatomy_Modifier
2	O	Anatomy_Modifier
AND	O	Anatomy_Modifier
3	O	Anatomy_Modifier
HEPATIC	O	Anatomy
CYSTS	O	Observation
.	O	O
5	O	O
.	O	O
INTERVAL	3_Yellow_Days	O
DEVELOPMENT	3_Yellow_Days	O
OF	3_Yellow_Days	O
A	3_Yellow_Days	O
SMALL	3_Yellow_Days	Observation_Modifier
AMOUNT	3_Yellow_Days	Observation_Modifier
OF	3_Yellow_Days	O
FREE	3_Yellow_Days	Observation_Modifier
FLUID	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
THE	3_Yellow_Days	O
PELVIS	3_Yellow_Days	Anatomy
,	O	O
CLINICAL	3_Yellow_Days	O
CORRELATION	3_Yellow_Days	O
RECOMMENDED	3_Yellow_Days	O
.	O	O
+	O	O
EXAMINATION	O	O
REVIEWED	O	O
&	O	O
REPORTED	O	O
FINDINGS	O	O
CONFIRMED	O	O
BY	O	O
:	O	O
-LSB-	O	O
doctor	O	O
-RSB-	O	O
.	O	O
71250	O	O
CT	O	Modality
CHEST	O	Anatomy
wo	O	O
CT	O	Modality
05/10/2007	O	O
ES	O	O
>	O	O
<	O	O
REPONonenhanced	O	O
chest	O	Anatomy
CT	O	Modality
shows	O	O
bilateral	O	Observation_Modifier
pleural	O	Anatomy
plaques	O	Observation
some	O	O
of	O	O
which	O	O
are	O	O
calcified	O	Observation_Modifier
suggesting	O	O
prior	O	O
asbestos	O	O
exposure	O	O
.	O	O
Small	3_Yellow_Days	Observation_Modifier
right	3_Yellow_Days	Anatomy_Modifier
pleural	3_Yellow_Days	Anatomy
effusion	3_Yellow_Days	Observation
.	O	O
Mass-like	O	Observation_Modifier
area	O	O
of	O	O
consolidation	O	Observation
in	O	O
the	O	O
base	O	Anatomy_Modifier
of	O	O
the	O	O
right	3_Yellow_Days	Anatomy_Modifier
lower	3_Yellow_Days	Anatomy
lobe	3_Yellow_Days	Anatomy
medially	O	Anatomy_Modifier
most	O	Uncertainty
likely	O	Uncertainty
represents	O	Uncertainty
roundedatelectasis	3_Yellow_Days	Observation
.	O	O
Recommend	3_Yellow_Days	O
follow-up	3_Yellow_Days	O
chest	O	Anatomy
CT	O	Modality
in	3_Yellow_Days	O
six	3_Yellow_Days	O
months	3_Yellow_Days	O
to	3_Yellow_Days	O
a	3_Yellow_Days	O
year	3_Yellow_Days	O
to	O	O
ensure	O	O
stability	O	Observation
.	O	O
No	O	Uncertainty
other	O	O
pulmonary	O	Anatomy
nodules	O	Observation
or	O	O
lymphadenopathy	O	Observation
.	O	O
Focal	O	Observation_Modifier
area	O	O
of	O	O
fibrosis	O	Observation
in	O	O
the	O	O
base	O	Anatomy_Modifier
of	O	O
the	O	O
right	O	Anatomy_Modifier
middle	O	Anatomy
lobe	O	Anatomy
with	O	O
associated	O	O
mild	O	Observation_Modifier
traction	O	Observation
bronchiectasis	O	Observation
.	O	O
Vascular	O	Anatomy
including	O	O
coronary	3_Yellow_Days	Anatomy
artery	3_Yellow_Days	Anatomy
calcifications	3_Yellow_Days	Observation
.	O	O
Multiple	O	Observation_Modifier
bilateral	O	Observation_Modifier
low	O	Observation_Modifier
density	O	Observation_Modifier
lesions	O	Observation
in	O	O
the	O	O
kidneys	O	Anatomy
most	O	Uncertainty
likely	O	Uncertainty
represent	O	O
cysts	O	Observation
.	O	O
Ultrasound	O	Modality
would	O	O
be	O	O
useful	O	O
for	O	O
further	O	O
evaluation	O	O
.	O	O
Bilateral	O	Observation_Modifier
gynecomastia	O	Observation
.	O	O
301312277	O	O
535192	O	O
IMGCTT	O	O
CT	O	Modality
THORAX	O	Anatomy
CT	O	Modality
CHEST	O	Anatomy
:	O	O
04/04/2002	O	O
.	O	O
CLINICAL	O	O
DATA	O	O
:	O	O
Status	O	O
post	O	O
double	O	O
lung	O	Anatomy
transplant	O	Observation
with	O	O
pulmonary	O	Anatomy
aspergillosis	O	Observation
,	O	O
follow-up	O	O
centrilobular	O	Observation_Modifier
nodular	O	Observation
.	O	O
FINDINGS	O	O
:	O	O
Since	O	O
the	O	O
previous	O	O
exam	O	O
dated	O	O
02/05/2002	O	O
,	O	O
there	O	O
has	O	O
been	O	O
interval	3_Yellow_Days	O
improvement	3_Yellow_Days	Observation_Modifier
though	3_Yellow_Days	O
persistence	3_Yellow_Days	Observation_Modifier
of	3_Yellow_Days	O
centrilobular	3_Yellow_Days	Observation_Modifier
nodularity	3_Yellow_Days	Observation
involving	3_Yellow_Days	O
the	3_Yellow_Days	O
right	3_Yellow_Days	Anatomy
middle	3_Yellow_Days	Anatomy
lobe	3_Yellow_Days	Anatomy
and	3_Yellow_Days	O
bilateral	3_Yellow_Days	Anatomy_Modifier
lower	3_Yellow_Days	Observation_Modifier
lobes	3_Yellow_Days	Anatomy
.	O	O
There	O	O
is	O	O
now	O	O
minimal	3_Yellow_Days	Observation_Modifier
centrilobular	3_Yellow_Days	Observation_Modifier
nodularity	3_Yellow_Days	Observation
with	O	O
no	O	Uncertainty
new	O	Observation_Modifier
areas	O	Observation_Modifier
of	O	O
focal	O	Observation_Modifier
consolidation	O	Observation
.	O	O
Stable	O	Observation_Modifier
scarring	O	Observation
is	O	O
seen	O	O
at	O	O
the	O	O
bases	O	Anatomy_Modifier
.	O	O
There	O	O
is	O	O
no	O	Uncertainty
axillary	O	Anatomy
,	O	O
hilar	O	Anatomy
,	O	O
or	O	O
mediastinal	O	Anatomy
lymphadenopathy	O	Observation
.	O	O
No	O	Uncertainty
pleural	O	Anatomy
or	O	O
pericardial	O	Anatomy
effusion	O	Observation
is	O	O
appreciated	O	O
.	O	O
Enlarged	3_Yellow_Days	Observation_Modifier
main	3_Yellow_Days	Anatomy
pulmonary	3_Yellow_Days	Anatomy
artery	3_Yellow_Days	Anatomy
is	O	O
again	3_Yellow_Days	O
noted	3_Yellow_Days	O
,	O	O
consistent	O	Uncertainty
with	O	Uncertainty
pulmonary	3_Yellow_Days	Anatomy
arterial	3_Yellow_Days	Anatomy
hypertension	3_Yellow_Days	Observation
.	O	O
IMPRESSION	O	O
:	O	O
1	O	O
.	O	O
MARKED	3_Yellow_Days	Observation_Modifier
IMPROVEMENT	3_Yellow_Days	O
WITH	3_Yellow_Days	O
MILD	3_Yellow_Days	Observation_Modifier
PERSISTENCE	3_Yellow_Days	Observation_Modifier
OF	3_Yellow_Days	O
CENTRILOBULAR	3_Yellow_Days	Observation_Modifier
NODULARITY	3_Yellow_Days	Observation
PRIMARILY	3_Yellow_Days	Observation
IN	3_Yellow_Days	O
THE	3_Yellow_Days	O
BILATERAL	3_Yellow_Days	Anatomy_Modifier
LOWER	3_Yellow_Days	Anatomy
LOBES	3_Yellow_Days	O
WITH	O	O
NO	O	Uncertainty
NEW	O	Observation_Modifier
AREAS	O	O
OF	O	O
FOCAL	O	Observation_Modifier
CONSOLIDATION	O	Observation
.	O	O
2	O	O
.	O	O
PULMONARY	3_Yellow_Days	Anatomy
ARTERIAL	3_Yellow_Days	Anatomy
HYPERTENSION	3_Yellow_Days	Observation
.	O	O
END	O	O
OF	O	O
IMPRESSION	O	O
:	O	O
008.8	O	O
078.5	O	O
117.3	O	O
275.2	O	O
275.41	O	O
276.8	O	O
285.1	O	O
285.9	O	O
300.00	O	O
401.9	O	O
MCW	O	O
1820463	O	O
PE	O	Observation
PROTOCOL	O	O
CT	O	Modality
THORAX	O	Anatomy
AND	O	O
CT	O	Modality
PELVIS	O	Anatomy
-	O	O
PE	O	Observation
PROTOCOL	O	O
-LRB-	O	O
#	O	O
569B-C	O	O
-RRB-	O	O
TECHNIQUE	O	O
:	O	O
HELICAL	O	O
CT	O	Modality
OF	O	O
THE	O	O
CHEST	O	Anatomy
WAS	O	O
PERFORMED	O	O
FOLLOWING	O	O
THE	O	O
ADMINISTRATION	O	O
OF	O	O
145	O	O
ML	O	O
OF	O	O
OMNIPAQUE	O	O
350	O	O
.	O	O
1.25	O	O
MM	O	O
AXIAL	O	O
IMAGES	O	O
AND	O	O
1.3	O	O
MM	O	O
CORONAL	O	O
SAGITTAL	O	O
IMAGES	O	O
WERE	O	O
REVIEWED	O	O
.	O	O
DELAYED	O	O
NON	O	O
-	O	O
CONTIGUOUS	O	O
AXIAL	O	O
IMAGES	O	O
THROUGH	O	O
THE	O	O
UPPER	O	Anatomy_Modifier
PORTION	O	Anatomy_Modifier
OF	O	O
THE	O	O
LOWER	O	Anatomy
EXTREMITIES	O	Anatomy
WERE	O	O
LATER	O	O
ACQUIRED	O	O
.	O	O
COMPARISON	O	O
:	O	O
CT	O	Modality
CHEST	O	Anatomy
WITHOUT	O	O
CONTRAST	O	O
DATED	O	O
-LSB-	O	O
date	O	O
-RSB-	O	O
.	O	O
THE	O	O
OPACIFICATION	O	Observation
OF	O	O
THE	O	O
PULMONARY	O	Anatomy
VESSELS	O	Anatomy
IS	O	O
ADEQUATE	O	Observation_Modifier
.	O	O
THERE	O	O
IS	O	O
NO	O	Uncertainty
EVIDENCE	O	Uncertainty
OF	O	Uncertainty
ACUTE	O	Observation_Modifier
OR	O	O
CHRONIC	O	Observation_Modifier
PULMONARY	O	Anatomy
EMBOLISM	O	Observation
.	O	O
THE	O	O
HEART	3_Yellow_Days	Anatomy
REMAINS	3_Yellow_Days	O
DIFFUSELY	3_Yellow_Days	Observation_Modifier
ENLARGED	3_Yellow_Days	Observation
,	O	O
PARTICULARLY	O	O
THE	O	O
LEFT	O	Anatomy
ATRIUM	O	Anatomy
.	O	O
THE	O	O
MAIN	O	Anatomy
PULMONARY	O	Anatomy
ARTERY	O	Anatomy
IS	O	O
NORMAL	O	Observation
IN	O	O
CALIBER	O	Observation_Modifier
.	O	O
THERE	O	O
IS	O	O
DIFFUSE	3_Yellow_Days	Observation_Modifier
CORONARY	3_Yellow_Days	Anatomy
ARTERY	3_Yellow_Days	Anatomy
CALCIFIED	3_Yellow_Days	Observation_Modifier
ATHEROMATOSIS	3_Yellow_Days	Observation
.	O	O
NO	O	Uncertainty
PERICARDIAL	O	Anatomy
EFFUSION	O	Observation
IS	O	O
SEEN	O	O
.	O	O
THERE	O	O
IS	O	O
NO	O	Uncertainty
MASS	O	Observation
OR	O	O
LYMPHADENOPATHY	O	Observation
IN	O	O
THE	O	O
MEDIASTINUM	O	Anatomy
OR	O	O
PULMONARY	O	Anatomy
HILA	O	Anatomy
.	O	O
THERE	O	O
IS	O	O
A	O	O
TRACHEOSTOMY	O	Observation
TUBE	O	Observation
IN	O	O
PLACE	O	O
.	O	O
THE	O	O
PROMINENCE	O	Observation
OF	O	O
THE	O	O
RIGHT	O	Anatomy_Modifier
HILAR	O	Anatomy
STRUCTURES	O	O
DUE	O	O
TO	O	O
PROMINENT	1_Red_Minutes	Observation
PULMONARY	1_Red_Minutes	Anatomy
ARTERIAL	1_Red_Minutes	Anatomy
AND	1_Red_Minutes	O
VENOUS	1_Red_Minutes	Anatomy
SYSTEM	1_Red_Minutes	Anatomy
.	O	O
POST	O	Observation_Modifier
ANASTOMOTIC	O	Observation_Modifier
DILATATION	1_Red_Minutes	Observation
OF	O	O
THE	O	O
PULMONARY	1_Red_Minutes	Anatomy
ARTERY	1_Red_Minutes	Anatomy
SUGGESTS	O	O
SOME	O	Observation_Modifier
DEGREE	O	Observation_Modifier
OF	O	O
STENOSIS	1_Red_Minutes	Observation
AT	1_Red_Minutes	O
THE	1_Red_Minutes	O
LEVEL	1_Red_Minutes	O
OF	1_Red_Minutes	O
THE	1_Red_Minutes	O
ANASTOMOSIS	1_Red_Minutes	Observation
.	O	O
THERE	O	O
IS	O	O
,	O	O
HOWEVER	O	O
,	O	O
NO	O	Uncertainty
SIGNS	O	Uncertainty
OF	O	Uncertainty
PSEUDOANEURYSM	O	Observation
,	O	O
EXTRAVASATION	O	Observation
OR	O	O
HEMATOMA	O	Observation
AT	O	O
THIS	O	O
LEVEL	O	O
.	O	O
THERE	O	O
IS	O	O
A	O	O
PERSISTENT	3_Yellow_Days	Observation_Modifier
MODERATE	3_Yellow_Days	Observation_Modifier
LEFT	3_Yellow_Days	Anatomy_Modifier
PLEURAL	3_Yellow_Days	Anatomy
EFFUSION	3_Yellow_Days	Observation
,	O	O
LEFT	O	Anatomy
LOWER	O	Anatomy
LOBE	O	Anatomy
ATELECTASIS	O	Observation
AND	O	O
MARKED	3_Yellow_Days	Observation_Modifier
CENTRILOBULAR	3_Yellow_Days	Observation_Modifier
EMPHYSEMA	3_Yellow_Days	Observation
IN	O	O
THE	O	O
AERATED	O	Observation
PORTION	O	Anatomy_Modifier
OF	O	O
THE	O	O
LEFT	O	Anatomy
LUNG	O	Anatomy
.	O	O
PERSISTENT	O	Observation_Modifier
PARTIAL	O	Observation_Modifier
ATELECTASIS	O	Observation
OF	O	O
THE	O	O
RIGHT	O	Anatomy
LOWER	O	Anatomy
LOBE	O	Anatomy
,	O	O
AND	O	O
PERSISTENT	3_Yellow_Days	Observation_Modifier
GROUND	3_Yellow_Days	Observation
GLASS	3_Yellow_Days	Observation
OPACITIES	3_Yellow_Days	Observation
