INTERSTITIAL	3_Yellow_Days	JJ	interstiti	P	B
EDEMA	3_Yellow_Days	NN	edema	P	E
.	O	.	.	P	O
BILATERAL	O	NNP	bilater	P	B
LOWER	O	NNP	lower	P	I
LOBE	O	NNP	lobe	P	I
ATELECTASIS	O	NNP	atelectasi	P	E
IS	O	VBZ	be	P	O
PRESENT	O	JJ	present	P	O
WITH	O	IN	with	P	O
SMALL	3_Yellow_Days	NNP	small	P	B
EFFUSIONS	3_Yellow_Days	NNS	effus	P	I
,	O	,	,	P	I
RIGHT	O	NNP	right	P	I
GREATER	O	NNP	greater	P	I
THAN	O	NNP	than	P	I
LEFT	O	NNP	left	P	E
.	O	.	.	P	O
GREAT	O	JJ	great	P	B
VESSELS	O	NNS	vessel	P	I
,	O	,	,	P	I
THORACIC	O	JJ	thorac	P	I
AORTA	O	NN	aorta	P	I
,	O	,	,	P	I
AND	O	CC	and	P	I
MEDIASTINUM	O	NNP	mediastinum	P	I
ARE	O	VBP	be	P	I
NORMAL	O	NN	normal	P	I
.	O	.	.	P	E
THE	O	DT	the	P	B
HEART	3_Yellow_Days	NN	heart	P	E
IS	3_Yellow_Days	VBZ	be	P	O
ENLARGED	3_Yellow_Days	NNP	enlarg	P	B
.	3_Yellow_Days	.	.	P	O
CALCIFIC	3_Yellow_Days	JJ	calcif	P	B
ATHEROSCLEROTIC	3_Yellow_Days	NN	atherosclerot	P	I
VASCULAR	3_Yellow_Days	NN	vascular	P	I
DISEASE	3_Yellow_Days	NN	diseas	P	I
OF	3_Yellow_Days	IN	of	P	I
THE	3_Yellow_Days	DT	the	P	I
CORONARY	3_Yellow_Days	JJ	coronari	P	I
VESSELS	3_Yellow_Days	NNS	vessel	P	E
IS	O	VBZ	be	P	O
PRESENT	O	NNP	present	P	B
.	O	.	.	P	O
LIMITED	O	JJ	limit	P	B
IMAGES	O	NNS	imag	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
UPPER	O	NNP	upper	P	I
ABDOMEN	O	NNP	abdomen	P	E
ARE	O	VBP	be	P	O
NORMAL	O	NN	normal	P	B
.	O	.	.	P	O
REASONABLE	O	JJ	reason	P	B
OPACIFICATION	O	NNS	opacif	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
DEEP	O	JJ	deep	P	I
VENOUS	O	NN	venou	P	I
SYSTEM	O	NN	system	P	E
IS	O	VBZ	be	P	O
PRESENT	O	JJ	present	P	O
FROM	O	IN	from	P	O
THE	O	DT	the	P	B
ILIAC	O	JJ	iliac	P	I
VEINS	O	NNS	vein	P	E
THROUGH	O	IN	through	P	O
POPLITEAL	O	JJ	poplit	P	B
VEINS	O	NNS	vein	P	E
.	O	.	.	P	O
NO	O	NN	no	P	B
THROMBOSIS	O	NNS	thrombosi	N	E
PRESENT	O	JJ	present	N	O
.	O	.	.	P	O
MULTIPLE	O	JJ	multipl	P	B
SURGICAL	O	JJ	surgic	P	I
CLIPS	O	NNS	clip	P	E
ARE	O	VBP	be	P	O
NOTED	O	VBN	note	P	O
THROUGHOUT	O	IN	throughout	P	O
THE	O	DT	the	P	B
LOWER	O	JJR	lower	P	I
ABDOMEN	O	NN	abdomen	P	I
AND	O	CC	and	P	I
PELVIS	O	NN	pelvi	P	I
CONSISTENT	O	JJ	consist	P	E
WITH	O	IN	with	P	O
CYSTOPROSTATECTOMY	O	NN	cystoprostatectomi	P	B
CHANGES	O	NNS	chang	P	E
.	O	.	.	P	O
NO	O	NN	no	P	B
FOCAL	O	NN	focal	N	I
OSSEOUS	O	NNS	osseou	N	I
DESTRUCTIVE	O	JJ	destruct	N	I
LESIONS	O	NNS	lesion	N	E
ARE	O	VBP	be	N	O
PRESENT	O	JJ	present	N	O
.	O	.	.	P	O
SIGNIFICANT	O	JJ	signific	P	B
OSTEOPHYTE	O	JJ	osteophyt	P	I
FORMATION	O	NN	format	P	I
AND	O	CC	and	P	I
DEGENERATIVE	O	NN	degen	P	I
CHANGES	O	NNS	chang	P	E
THROUGHOUT	O	IN	throughout	P	O
THE	O	DT	the	P	B
THORACOLUMBAR	O	NN	thoracolumbar	P	I
SPINE	O	NN	spine	P	E
ARE	O	VBP	be	P	O
PRESENT	O	JJ	present	P	O
.	O	.	.	P	O
OVERLYING	O	VBG	overli	P	O
SOFT	O	JJ	soft	P	B
TISSUES	O	NNS	tissu	P	E
ARE	O	VBP	be	P	O
OTHERWISE	O	RB	otherwis	P	O
UNREMARKABLE	O	NNP	unremark	P	B
.	O	.	.	P	O
1	O	LS	1	P	O
.	O	.	.	P	O
SOMEWHAT	3_Yellow_Days	RB	somewhat	P	O
SUBOPTIMAL	3_Yellow_Days	JJ	suboptim	P	B
EXAMINATION	3_Yellow_Days	NN	examin	P	E
WITH	3_Yellow_Days	IN	with	P	O
NO	3_Yellow_Days	NN	no	P	B
EVIDENCE	3_Yellow_Days	NN	evid	N	I
OF	3_Yellow_Days	IN	of	N	I
PULMONARY	3_Yellow_Days	NN	pulmonari	N	I
THROMBOEMBOLISM	3_Yellow_Days	NN	thromboembol	N	I
OR	3_Yellow_Days	NN	or	N	E
DEEP	3_Yellow_Days	JJ	deep	N	B
VENOUS	3_Yellow_Days	JJ	venou	N	I
THROMBOSIS	3_Yellow_Days	NN	thrombosi	N	E
.	O	.	.	P	O
2	O	LS	2	P	O
.	O	.	.	P	O
CARDIOMEGALY	3_Yellow_Days	NNP	cardiomegali	P	B
WITH	3_Yellow_Days	IN	with	P	O
MILD	3_Yellow_Days	JJ	mild	P	B
CONGESTIVE	3_Yellow_Days	JJ	congest	P	I
FAILURE	3_Yellow_Days	NN	failur	P	E
.	O	.	.	P	O
3	O	LS	3	P	O
.	O	.	.	P	O
BILATERAL	O	NNP	bilater	P	B
LOWER	O	NNP	lower	P	I
LOBE	O	NNP	lobe	P	I
ATELECTASIS	O	NNP	atelectasi	P	I
.	O	.	.	P	E
4	O	LS	4	P	O
.	O	.	.	P	O
BILATERAL	3_Yellow_Days	JJ	bilater	P	B
PLEURAL	3_Yellow_Days	JJ	pleural	P	I
EFFUSIONS	3_Yellow_Days	NNS	effus	P	I
.	O	.	.	P	E
5	O	CD	5	P	B
.	O	.	.	P	O
POSTOPERATIVE	O	JJ	postop	P	B
CHANGES	O	NNS	chang	P	I
FROM	O	IN	from	P	I
CYSTOPROSTATECTOMY	O	NN	cystoprostatectomi	P	I
.	O	.	.	P	E
6	O	CD	6	P	B
.	O	.	.	P	O
CALCIFIED	3_Yellow_Days	JJ	calcifi	P	B
ATHEROSCLEROTIC	3_Yellow_Days	NN	atherosclerot	P	I
VASCULAR	3_Yellow_Days	NN	vascular	P	I
DISEASE	3_Yellow_Days	NN	diseas	P	I
OF	3_Yellow_Days	IN	of	P	I
THE	3_Yellow_Days	DT	the	P	I
CORONARY	3_Yellow_Days	JJ	coronari	P	I
ARTERIES	3_Yellow_Days	NNS	arteri	P	I
.	O	.	.	P	E
7	O	CD	7	P	B
.	O	.	.	P	O
SEVERE	O	JJ	sever	P	B
DEGENERATIVE	O	JJ	degen	P	I
CHANGES	O	NNS	chang	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
THORACOLUMBAR	O	NN	thoracolumbar	P	I
SPINE	O	NN	spine	P	I
.	O	.	.	P	E
+	O	CC	+	P	B
EXAMINATION	O	NNP	examin	P	I
REVIEWED	O	NNP	review	P	I
&	O	CC	&	P	I
REPORTED	O	NNP	report	P	I
FINDINGS	O	NNS	find	P	E
CONFIRMED	O	VBD	confirm	P	O
BY	O	NN	by	P	B
:	O	:	:	P	O
-LSB-	O	-LRB-	-lsb-	P	B
doctor	O	NN	doctor	P	E
-RSB-	O	-RRB-	-rsb-	P	O
.	O	.	.	P	O
301312277	O	CD	301312277	P	B
535192	O	NN	535192	P	B
IMGCTT	O	NNP	imgctt	P	B
CT	O	NNP	ct	P	B
THORAX	O	NNP	thorax	P	E
CT	O	NNP	ct	P	B
CHEST	O	NNP	chest	P	I
:	O	:	:	P	I
04/04/2002	O	CD	04/04/2002	P	I
.	O	.	.	P	E
CLINICAL	O	JJ	clinic	P	B
DATA	O	NNP	data	P	I
:	O	:	:	P	I
Status	O	NNP	statu	P	I
post	O	NN	post	P	I
double	O	JJ	doubl	P	I
lung	O	NN	lung	P	I
transplant	O	NN	transplant	P	I
with	O	IN	with	P	I
pulmonary	O	JJ	pulmonari	P	I
aspergillosis	O	NNS	aspergillosi	P	I
,	O	,	,	P	I
follow-up	O	JJ	follow-up	P	I
centrilobular	O	JJ	centrilobular	P	I
nodular	O	JJ	nodular	P	I
.	O	.	.	P	E
FINDINGS	O	NNS	find	P	B
:	O	:	:	P	I
Since	O	IN	sinc	P	I
the	O	DT	the	P	I
previous	O	JJ	previou	P	I
exam	O	NN	exam	P	I
dated	O	VBN	date	P	I
02/05/2002	O	CD	02/05/2002	P	I
,	O	,	,	P	I
there	O	EX	there	P	I
has	O	VBZ	have	P	I
been	O	VBN	be	P	I
interval	3_Yellow_Days	JJ	interv	P	I
improvement	3_Yellow_Days	NN	improv	P	I
though	3_Yellow_Days	IN	though	P	I
persistence	3_Yellow_Days	NN	persist	P	I
of	3_Yellow_Days	IN	of	P	I
centrilobular	3_Yellow_Days	JJ	centrilobular	P	I
nodularity	3_Yellow_Days	NN	nodular	P	I
involving	3_Yellow_Days	VBG	involv	P	I
the	3_Yellow_Days	DT	the	P	I
right	3_Yellow_Days	JJ	right	P	I
middle	3_Yellow_Days	JJ	middl	P	I
lobe	3_Yellow_Days	NN	lobe	P	I
and	3_Yellow_Days	CC	and	P	I
bilateral	3_Yellow_Days	JJ	bilater	P	I
lower	3_Yellow_Days	JJR	lower	P	I
lobes	3_Yellow_Days	NNS	lobe	P	I
.	O	.	.	P	E
There	O	EX	there	P	B
is	O	VBZ	be	P	O
now	O	RB	now	P	O
minimal	3_Yellow_Days	JJ	minim	P	B
centrilobular	3_Yellow_Days	JJ	centrilobular	P	I
nodularity	3_Yellow_Days	NN	nodular	P	I
with	O	IN	with	P	I
no	O	DT	no	P	I
new	O	JJ	new	N	I
areas	O	NNS	area	N	I
of	O	IN	of	N	I
focal	O	JJ	focal	N	I
consolidation	O	NN	consolid	N	E
.	O	.	.	P	O
Stable	O	JJ	stabl	P	B
scarring	O	NN	scar	P	E
is	O	VBZ	be	P	O
seen	O	VBN	see	P	O
at	O	IN	at	P	O
the	O	DT	the	P	B
bases	O	NNS	basi	P	E
.	O	.	.	P	O
There	O	EX	there	P	B
is	O	VBZ	be	P	O
no	O	DT	no	P	B
axillary	O	JJ	axillari	N	I
,	O	,	,	N	I
hilar	O	JJ	hilar	N	I
,	O	,	,	N	I
or	O	CC	or	N	I
mediastinal	O	JJ	mediastin	N	I
lymphadenopathy	O	NN	lymphadenopathi	N	E
.	O	.	.	P	O
No	O	DT	no	P	B
pleural	O	JJ	pleural	N	I
or	O	CC	or	N	I
pericardial	O	JJ	pericardi	N	I
effusion	O	NN	effus	N	E
is	O	VBZ	be	N	O
appreciated	O	VBN	appreci	N	O
.	O	.	.	P	O
Enlarged	3_Yellow_Days	JJ	enlarg	P	B
main	3_Yellow_Days	JJ	main	P	I
pulmonary	3_Yellow_Days	JJ	pulmonari	P	I
artery	3_Yellow_Days	NN	arteri	P	E
is	O	VBZ	be	P	O
again	3_Yellow_Days	RB	again	P	O
noted	3_Yellow_Days	VBN	note	P	O
,	O	,	,	P	O
consistent	O	JJ	consist	P	O
with	O	IN	with	P	O
pulmonary	3_Yellow_Days	JJ	pulmonari	P	B
arterial	3_Yellow_Days	JJ	arteri	P	I
hypertension	3_Yellow_Days	NN	hypertens	P	E
.	O	.	.	P	O
IMPRESSION	O	NN	impress	P	B
:	O	:	:	P	I
1	O	CD	1	P	I
.	O	.	.	P	E
MARKED	3_Yellow_Days	JJ	mark	P	B
IMPROVEMENT	3_Yellow_Days	NN	improv	P	I
WITH	3_Yellow_Days	IN	with	P	I
MILD	3_Yellow_Days	JJ	mild	P	I
PERSISTENCE	3_Yellow_Days	NN	persist	P	I
OF	3_Yellow_Days	IN	of	P	I
CENTRILOBULAR	3_Yellow_Days	NNP	centrilobular	P	I
NODULARITY	3_Yellow_Days	NNP	nodular	P	I
PRIMARILY	3_Yellow_Days	NNP	primarili	P	I
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
BILATERAL	3_Yellow_Days	NNP	bilater	P	I
LOWER	3_Yellow_Days	NNP	lower	P	E
LOBES	3_Yellow_Days	VBZ	lobe	P	O
WITH	O	IN	with	P	O
NO	O	NN	no	P	B
NEW	O	NN	new	N	I
AREAS	O	NNS	area	N	I
OF	O	IN	of	N	I
FOCAL	O	NNP	focal	N	I
CONSOLIDATION	O	NNP	consolid	N	E
.	O	.	.	P	O
2	O	LS	2	P	O
.	O	.	.	P	O
PULMONARY	3_Yellow_Days	JJ	pulmonari	P	B
ARTERIAL	3_Yellow_Days	JJ	arteri	P	I
HYPERTENSION	3_Yellow_Days	NN	hypertens	P	E
.	O	.	.	P	O
END	O	NN	end	P	B
OF	O	IN	of	P	I
IMPRESSION	O	NNP	impress	P	I
:	O	:	:	P	E
008.8	O	CD	008.8	P	B
078.5	O	CD	078.5	P	I
117.3	O	CD	117.3	P	I
275.2	O	CD	275.2	P	I
275.41	O	CD	275.41	P	I
276.8	O	CD	276.8	P	I
285.1	O	CD	285.1	P	I
285.9	O	CD	285.9	P	I
300.00	O	CD	300.00	P	I
401.9	O	CD	401.9	P	E
MCW	O	NN	mcw	P	B
1821665	O	CD	1821665	P	B
AMS	O	NNP	am	P	B
CT	O	NNP	ct	P	B
THORAX	O	NNP	thorax	P	I
&	O	CC	&	P	I
CT	O	NNP	ct	P	I
PELVIS	O	NNP	pelvi	P	I
-LRB-	O	-LRB-	-lrb-	P	I
745B-C	O	NNP	745b-c	P	I
-RRB-	O	-RRB-	-rrb-	P	I
:	O	:	:	P	I
TECHNIQUE	O	NN	techniqu	P	I
:	O	:	:	P	I
HELICAL	O	NN	helic	P	I
CT	O	NN	ct	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
CHEST	O	NN	chest	P	I
WAS	O	VBD	be	P	I
PERFORMED	O	VBN	perform	P	I
FOLLOWING	O	VBG	follow	P	I
ADMINISTRATION	O	NNP	administr	P	I
OF	O	IN	of	P	I
120	O	CD	120	P	I
CC	O	NN	cc	P	I
OF	O	IN	of	P	I
OMNIPAQUE-350	O	NN	omnipaque-350	P	I
.	O	.	.	P	E
1.25	O	CD	1.25	P	B
MM	O	NN	mm	P	I
AXIAL	O	NN	axial	P	I
IMAGES	O	NNS	imag	P	I
AND	O	CC	and	P	I
2.5	O	CD	2.5	P	I
MM	O	NN	mm	P	I
CORONAL	O	NNP	coron	P	I
AND	O	CC	and	P	I
SAGITTAL	O	NNP	sagitt	P	I
IMAGES	O	NNP	imag	P	I
WERE	O	VBD	be	P	E
REVIEWED	O	VBN	review	P	O
.	O	.	.	P	O
DELAYED	O	VBN	delai	P	O
NONCONTIGUOUS	O	NNPS	noncontigu	P	B
IMAGES	O	NNPS	imag	P	E
THROUGH	O	IN	through	P	O
THE	O	DT	the	P	B
UPPER	O	NNP	upper	P	I
PORTION	O	NNPS	portion	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
LOWER	O	NNP	lower	P	I
EXTREMITIES	O	NNP	extrem	P	E
WERE	O	VBD	be	P	O
LATER	O	NN	later	P	B
ACQUIRED	O	VBN	acquir	P	E
.	O	.	.	P	O
COMPARISON	O	NNP	comparison	P	B
STUDY	O	NN	studi	P	I
CT	O	NNP	ct	P	I
CHEST	O	NNP	chest	P	E
WITH	O	IN	with	P	O
CONTRAST	O	NNP	contrast	P	B
DATED	O	VBD	date	P	O
-LSB-	O	-LRB-	-lsb-	P	B
date	O	NN	date	P	I
-RSB-	O	-RRB-	-rsb-	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
OPACIFICATION	O	NNP	opacif	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
PULMONARY	O	JJ	pulmonari	P	I
VESSELS	O	NNS	vessel	P	E
IS	O	VBZ	be	P	O
ADEQUATE	O	NNP	adequ	P	B
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
NO	O	NN	no	P	B
EVIDENCE	O	NN	evid	P	I
OF	O	IN	of	N	I
ACUTE	O	NNP	acut	N	I
OR	O	NN	or	N	I
CHRONIC	O	JJ	chronic	N	I
PULMONARY	O	NN	pulmonari	N	I
EMBOLISM	O	NN	embol	N	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
UNCHANGED	O	NNP	unchang	P	B
INCREASED	O	NNP	increas	P	I
CALIBER	O	NNP	calib	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
CENTRAL	O	JJ	central	P	I
PULMONARY	O	NN	pulmonari	P	I
ARTERIES	O	NNS	arteri	P	I
INDICATING	O	VBG	indic	P	I
PULMONARY	3_Yellow_Days	JJ	pulmonari	P	I
HYPERTENSION	3_Yellow_Days	NN	hypertens	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
DIFFUSE	3_Yellow_Days	NNP	diffus	P	B
MARKED	3_Yellow_Days	NNP	mark	P	I
CARDIOMEGALY	3_Yellow_Days	NNP	cardiomegali	P	I
WITH	O	IN	with	P	I
HYPERTROPHY	O	NNPS	hypertrophi	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
LEFT	O	JJ	left	P	I
VENTRICLE	O	NNPS	ventricl	P	I
AND	O	CC	and	P	I
MARKED	O	NNPS	mark	P	I
ENLARGEMENT	O	NNPS	enlarg	P	I
OF	O	IN	of	P	I
THE	O	DT	the	P	I
RIGHT	O	NNP	right	P	I
ATRIUM	O	NN	atrium	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
INTERVENTRICULAR	O	NN	interventricular	P	I
SEPTUM	O	NN	septum	P	E
IS	O	VBZ	be	P	O
NOT	O	RB	not	P	O
DEVIATED	O	VBN	deviat	N	O
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
A	O	DT	a	P	B
PERSISTENT	O	JJ	persist	P	I
SMALL	3_Yellow_Days	NNP	small	P	I
PERICARDIAL	3_Yellow_Days	NNP	pericardi	P	I
EFFUSION	3_Yellow_Days	NN	effus	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
EDEMA	3_Yellow_Days	NN	edema	P	B
THROUGHOUT	3_Yellow_Days	IN	throughout	P	I
THE	3_Yellow_Days	DT	the	P	I
MEDIASTINUM	3_Yellow_Days	NN	mediastinum	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
PREVIOUSLY	O	RB	previous	P	I
SEEN	O	JJ	seen	P	I
ADENOPATHY	3_Yellow_Days	NN	adenopathi	P	I
IN	3_Yellow_Days	IN	in	P	I
BOTH	3_Yellow_Days	DT	both	P	I
PULMONARY	3_Yellow_Days	NN	pulmonari	P	I
HILA	3_Yellow_Days	NN	hilum	P	E
IS	3_Yellow_Days	VBZ	be	P	O
STABLE	3_Yellow_Days	NN	stabl	P	B
.	O	.	.	P	O
THE	O	DT	the	P	B
LARGEST	O	NNP	largest	P	I
NODES	O	NNP	node	P	I
IN	O	IN	in	P	I
THE	O	DT	the	P	I
RIGHT	O	NN	right	P	I
HILUM	O	NN	hilum	P	I
MEASURE	O	NN	measur	P	I
UP	O	NN	up	P	I
TO	O	TO	to	P	I
29	O	CD	29	P	E
X	O	NN	x	P	O
24	O	CD	24	P	B
MM	O	NN	mm	P	I
AND	O	CC	and	P	I
ON	O	IN	on	P	I
THE	O	DT	the	P	I
LEFT	O	JJ	left	P	I
SIDE	O	NNP	side	P	I
UP	O	NN	up	P	I
TO	O	TO	to	P	I
19	O	CD	19	P	I
X	O	NN	x	P	I
16	O	CD	16	P	I
MM	O	NN	mm	P	E
.	O	.	.	P	O
THERE	O	VB	there	P	O
IS	O	VBZ	be	P	O
SIGNIFICANT	3_Yellow_Days	JJ	signific	P	B
AMOUNT	3_Yellow_Days	NNP	amount	P	I
OF	3_Yellow_Days	IN	of	P	I
SECRETIONS	3_Yellow_Days	NNP	secret	P	E
WITHIN	3_Yellow_Days	IN	within	P	O
THE	3_Yellow_Days	DT	the	P	B
LEFT	3_Yellow_Days	NNP	left	P	I
MAIN	3_Yellow_Days	NNP	main	P	I
STEM	3_Yellow_Days	NNP	stem	P	I
BRONCHUS	3_Yellow_Days	NNP	bronchu	P	E
.	O	.	.	P	O
AN	O	DT	a	P	B
ENDOTRACHEAL	3_Yellow_Days	NNP	endotrach	P	I
TUBE	3_Yellow_Days	NNP	tube	P	E
IS	3_Yellow_Days	VBZ	be	P	O
SEEN	3_Yellow_Days	NNP	seen	P	B
IN	3_Yellow_Days	IN	in	P	I
THE	3_Yellow_Days	DT	the	P	I
PROXIMAL	3_Yellow_Days	JJ	proxim	P	I
RIGHT	3_Yellow_Days	NN	right	P	I
MAIN	3_Yellow_Days	JJS	main	P	I
STEM	3_Yellow_Days	NN	stem	P	I
BRONCHUS	3_Yellow_Days	NNS	bronchu	P	E
.	O	.	.	P	O
THE	O	DT	the	P	B
NG	O	NNP	ng	P	I
TUBE	O	NNP	tube	P	E
IS	O	VBZ	be	P	O
IN	O	IN	in	P	O
PLACE	O	NN	place	P	B
.	O	.	.	P	O
THE	O	DT	the	P	B
ESOPHAGUS	O	NN	esophagu	P	E
IS	O	VBZ	be	P	O
UNREMARKABLE	O	NNP	unremark	P	B
.	O	.	.	P	O
SEVERE	3_Yellow_Days	JJ	sever	P	B
______	3_Yellow_Days	JJ	______	P	I
PANLOBULAR	3_Yellow_Days	NN	panlobular	P	I
EMPHYSEMA	3_Yellow_Days	NN	emphysema	P	E
IS	O	VBZ	be	P	O
NOTED	O	VBD	note	P	O
THROUGHOUT	O	IN	throughout	P	O
BOTH	O	DT	both	P	B
LUNGS	O	NNS	lung	P	E
.	O	.	.	P	O
THERE	O	NNP	there	P	B
ARE	O	VBP	be	P	O
ALSO	O	RB	also	P	O
PERSISTENT	3_Yellow_Days	JJ	persist	P	B
DIFFUSE	3_Yellow_Days	JJ	diffus	P	I
AREAS	3_Yellow_Days	NNS	area	P	I
OF	3_Yellow_Days	IN	of	P	I
MOSAIC	3_Yellow_Days	NNP	mosaic	P	I
PERFUSION	3_Yellow_Days	NNP	perfus	P	I
,	3_Yellow_Days	,	,	P	I
STABLE	3_Yellow_Days	NNP	stabl	P	I
IN	O	IN	in	P	I
APPEARANCE	O	NNP	appear	P	E
.	O	.	.	P	O
DUE	O	NNP	due	P	B
TO	O	TO	to	P	I
THEIR	O	NNP	their	P	I
STABILITY	O	NNP	stabil	P	I
OVERTIME	O	NNP	overtim	P	I
THESE	O	NNP	these	P	E
ARE	O	VBP	be	P	O
THOUGHT	O	NNP	thought	P	B
TO	O	TO	to	P	E
REPRESENT	O	NNP	repres	P	B
CHANGES	O	NNP	chang	P	I
SECONDARY	O	NNP	secondari	P	I
TO	O	TO	to	P	I
SMALL	O	NNP	small	P	I
AIRWAYS	O	NNP	airwai	P	I
DISEASE	O	NNP	diseas	P	E
.	O	.	.	P	O
MILD	3_Yellow_Days	JJ	mild	P	B
BRONCHIECTASIS	3_Yellow_Days	NNS	bronchiectasi	P	E
IS	O	VBZ	be	P	O
ALSO	O	NNP	also	P	B
SEEN	O	NNP	seen	P	E
THROUGHOUT	O	IN	throughout	P	O
BOTH	3_Yellow_Days	DT	both	P	B
LUNGS	3_Yellow_Days	NNS	lung	P	E
.	O	.	.	P	O
